"Tilda UID";Brand;SKU;Mark;Category;Title;Description;Text;Photo;Price;Quantity;"Price Old";Editions;Modifications;"External ID";"Parent UID";Characteristics:Модель;"Characteristics:Операционная система";"Characteristics:Материал корпуса";"Characteristics:Количество SIM-карт";"Characteristics:Тип экрана";Characteristics:Диагональ;"Characteristics:Размер изображения";"Characteristics:Число пикселей на дюйм (PPI)";"Characteristics:Соотношение сторон";"Characteristics:Тыловая камера";"Characteristics:Тип корпуса";"Characteristics:Тип дисплея";Characteristics:Яркость;Characteristics:Звук;"Characteristics:Макс. время работы";"Characteristics:Класс водонепроницаемости";"Characteristics:Материал ремешка";Characteristics:Вид;Characteristics:Тип;"Characteristics:Количество микрофонов";"Characteristics:Вес наушника";"Characteristics:Голосовой набор";"Characteristics:Ответить/закончить разговор";"Characteristics:Время работы";Characteristics:Материал;"Characteristics:Активное шумоподавление";Characteristics:Особенности;"Characteristics:Комплект поставки";Characteristics:Спецификации;"Characteristics:Системные требования";Characteristics:Процессор;Characteristics:Экран;Characteristics:Разрешение;"Characteristics:Число пикселей на дюйм";Characteristics:Bluetooth;"Characteristics:Встроенные динамики";"Characteristics:Технология дисплея";"Characteristics:Full HD";Characteristics:Частота;"Characteristics:Количество ядер";"Characteristics:Объем видеопамяти";"Characteristics:Количество Thunderbolt 3 (USB-C)";"Characteristics:Количество USB 3.0";Weight;Length;Width;Height
600962661791;;0279;;;"iPad Pro 12.9 (2021) Wi-Fi, 2 ТБ, Серебристый, Америка / Ростест- Серебристый- 2 ТБ- Ростест";;;;;10;;"Цвет:Серебристый;Объем памяти:2 ТБ;Регион поставки:Ростест";;MsJldyLMZr3iEICZmRGC;989158004601;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
834865917181;;;;;"iPad mini (2021) Wi-Fi + Cellular 64 ГБ, фиолетовый";;;;;;;;;45R7rvhiKaBiSgoy9fpS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
558264631461;;;;;asddasdas;;;;;;;;;F2oStvyYEa3JPJFXGsoo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
346089734151;;;;"iPhone 13";"Apple iPhone 13, 128 ГБ, Альпийский Зеленый, Америка";;;https://static.tildacdn.com/tild3536-6330-4262-b437-326363333233/image.png;;;;;;kfUn6HFUXH451SeSCO6N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
456881721061;;;;;"Apple iPhone 13, 128 ГБ, Альпийский Зеленый, Америка / Альпийский зеленый- 128- Альпийский зеленый- Америка";;;;;;;"Объем памяти:128;Цвет:Альпийский зеленый;Регион поставки:Америка";;eeZAY3BR1foGGHkZ9kyA;346089734151;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
613708986691;;;;"iPhone 13";"Apple iPhone 13, 512 ГБ, Альпийский Зеленый, Америка";;;https://static.tildacdn.com/tild6235-3765-4635-b161-393337393638/image.png;;;;;;2SrBJ9tYryy14sXJThi0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
248094432421;;;;;"Apple iPhone 13, 512 ГБ, Альпийский Зеленый, Америка / Альпийский зеленый- 512- Альпийский зеленый- Америка";;;;;;;"Объем памяти:512;Цвет:Альпийский зеленый;Регион поставки:Америка";;BuRNYld8lYTbaELOpmvg;613708986691;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
415396436571;;;;"iPhone 13";"Apple iPhone 13, 256 ГБ, Альпийский Зеленый, Америка";;;https://static.tildacdn.com/tild3337-3962-4663-b930-663537323037/image.png;;;;;;CAfJZGUnehueVtVYdKtL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
399761800611;;;;;"Apple iPhone 13, 256 ГБ, Альпийский Зеленый, Америка / Альпийский зеленый- 256- Альпийский зеленый- Америка";;;;;;;"Объем памяти:256;Цвет:Альпийский зеленый;Регион поставки:Америка";;3Szu2lNIJAR4zJyHu5of;415396436571;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
235397164831;;;;"iPhone 13 Pro";"Apple iPhone 13 Pro, 128 ГБ, Альпийский Зеленый, Америка";;;https://static.tildacdn.com/tild3665-6139-4736-a635-656533366265/image.png;;;;;;3IIA09aAYYAygOtfk1Pl;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
167753245921;;;;;"Apple iPhone 13 Pro, 128 ГБ, Альпийский Зеленый, Америка / Альпийский зеленый- 128- Альпийский зеленый- Америка";;;;;;;"Объем памяти:128;Цвет:Альпийский зеленый;Регион поставки:Америка";;nHSVGp4xI9XuIaZLkZ6j;235397164831;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
933666780811;;;;"iPhone 13 Pro";"Apple iPhone 13 Pro, 256 ГБ, Альпийский Зеленый, Америка";;;https://static.tildacdn.com/tild3665-6139-4736-a635-656533366265/image.png;;;;;;osR7vZx6yh1jZPv9hh8o;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
738900882071;;;;;"Apple iPhone 13 Pro, 256 ГБ, Альпийский Зеленый, Америка / Альпийский зеленый- 256 ГБ- Альпийский зеленый- Америка";;;;;;;"Объем памяти:256 ГБ;Цвет:Альпийский зеленый;Регион поставки:Америка";;SMrbZU2xKAABPZbFbXT2;933666780811;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
547322566321;;;;"iPhone 13 Pro";"Apple iPhone 13 Pro, 512 ГБ, Альпийский Зеленый, Америка";;;https://static.tildacdn.com/tild3665-6139-4736-a635-656533366265/image.png;;;;;;EBY0XRYhf8ZMFavULHOO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
129801761761;;;;;"Apple iPhone 13 Pro, 512 ГБ, Альпийский Зеленый, Америка / Альпийский зеленый- 512 ГБ- Альпийский зеленый- Америка";;;;;;;"Объем памяти:512 ГБ;Цвет:Альпийский зеленый;Регион поставки:Америка";;dNvGKOH34VAd0K3lVijV;547322566321;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
486989875151;;;;"iPhone 13 Pro";"Apple iPhone 13 Pro, 1 ТБ, Альпийский Зеленый, Америка";;;https://static.tildacdn.com/tild3665-6139-4736-a635-656533366265/image.png;;;;;;P7ablZ9ZZip49xlI9bcb;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
637249560701;;;;;"Apple iPhone 13 Pro, 1 ТБ, Альпийский Зеленый, Америка / Альпийский зеленый- 1 ТБ- Альпийский зеленый- Америка";;;;;;;"Объем памяти:1 ТБ;Цвет:Альпийский зеленый;Регион поставки:Америка";;GgymG12Tmvu69L3pV7nJ;486989875151;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
156436601991;;;;"iPhone 13 Pro";"Apple iPhone 13 Pro Max, 256 ГБ, Альпийский Зеленый, Америка";;;https://static.tildacdn.com/tild3665-6139-4736-a635-656533366265/image.png;;;;;;Zh8CFkvnLnJmkHHHgkUH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
252945783581;;;;;"Apple iPhone 13 Pro Max, 256 ГБ, Альпийский Зеленый, Америка / Альпийский зеленый- 256 ГБ- Альпийский зеленый- Америка";;;;;;;"Объем памяти:256 ГБ;Цвет:Альпийский зеленый;Регион поставки:Америка";;aLhAZPj6ZNgCtV3xAzY5;156436601991;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
212724496981;;;;"iPhone 13 Pro";"Apple iPhone 13 Pro Max, 512 ГБ, Альпийский Зеленый, Америка";;;https://static.tildacdn.com/tild3665-6139-4736-a635-656533366265/image.png;;;;;;YtnCFDGKEh6Ho41G7p6J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
667402015031;;;;;"Apple iPhone 13 Pro Max, 512 ГБ, Альпийский Зеленый, Америка / Альпийский зеленый- 512 ГБ- Альпийский зеленый- Америка";;;;;;;"Объем памяти:512 ГБ;Цвет:Альпийский зеленый;Регион поставки:Америка";;U6eBOimLL8xS4unv8Pvy;212724496981;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
942541890551;;;;"iPhone 13 Pro";"Apple iPhone 13 Pro Max, 1 ТБ, Альпийский Зеленый, Америка";;;https://static.tildacdn.com/tild3665-6139-4736-a635-656533366265/image.png;;;;;;8VGm9BYPLnuSmHNMVMis;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
537060396221;;;;;"Apple iPhone 13 Pro Max, 1 ТБ, Альпийский Зеленый, Америка / Альпийский зеленый- 1 ТБ- Альпийский зеленый- Америка";;;;;;;"Объем памяти:1 ТБ;Цвет:Альпийский зеленый;Регион поставки:Америка";;JvZJaB9Mdo79vmbiYU2Z;942541890551;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
667330529901;;;;"iPhone 13";"Apple iPhone 13 mini, 128 ГБ, Альпийский Зеленый, Америка";;;https://static.tildacdn.com/tild3431-3137-4535-b263-663533643062/iphone_13_mini_verde.jpg;;;;;;hgPrVemhXb7lkzlHLOKi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
781377904851;;;;;"Apple iPhone 13 mini, 128 ГБ, Альпийский Зеленый, Америка / Альпийский зеленый- 128 ГБ- Альпийский зеленый- Америка";;;;;;;"Объем памяти:128 ГБ;Цвет:Альпийский зеленый;Регион поставки:Америка";;h55lp5FzrOkyvTn85dsj;667330529901;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
861951394721;;;;"iPhone 13";"Apple iPhone 13 mini, 512 ГБ, Альпийский Зеленый, Америка";;;https://static.tildacdn.com/tild3431-3137-4535-b263-663533643062/iphone_13_mini_verde.jpg;;;;;;41eKmrZpn93O5AAXjluR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
173217232311;;;;;"Apple iPhone 13 mini, 512 ГБ, Альпийский Зеленый, Америка / Альпийский зеленый- 512 ГБ- Альпийский зеленый- Америка";;;;;;;"Объем памяти:512 ГБ;Цвет:Альпийский зеленый;Регион поставки:Америка";;g4Ha0vSdA41rS8r4G7s7;861951394721;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
668638220081;;;;"iPhone 13";"Apple iPhone 13 mini, 256 ГБ, Альпийский Зеленый, Америка";;;https://static.tildacdn.com/tild3431-3137-4535-b263-663533643062/iphone_13_mini_verde.jpg;;;;;;9xego2siB6a4c5IXP22v;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
517786441991;;;;;"Apple iPhone 13 mini, 256 ГБ, Альпийский Зеленый, Америка / Альпийский зеленый- 256 ГБ- Альпийский зеленый- Америка";;;;;;;"Объем памяти:256 ГБ;Цвет:Альпийский зеленый;Регион поставки:Америка";;slzrHnGtOUDiElA6DNN0;668638220081;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
981345027361;;;;"iPhone 13";"Apple iPhone 13, 128 ГБ, Альпийский Зеленый, Ростест";;;https://static.tildacdn.com/tild3536-6330-4262-b437-326363333233/image.png;;;;;;UylxosXA0HKvhDLxZid6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
189532688641;;;;;"Apple iPhone 13, 128 ГБ, Альпийский Зеленый, Ростест / Альпийский зеленый- 128- Альпийский зеленый- Ростест";;;;;;;"Объем памяти:128;Цвет:Альпийский зеленый;Регион поставки:Ростест";;exvIMvsv5hlVTPdkkNiv;981345027361;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
420406844251;;;;"iPhone 13";"Apple iPhone 13, 256 ГБ, Альпийский Зеленый, Ростест";;;https://static.tildacdn.com/tild3337-3962-4663-b930-663537323037/image.png;;;;;;HhOlJe6OJCV8XgghMH8P;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
903825323911;;;;;"Apple iPhone 13, 256 ГБ, Альпийский Зеленый, Ростест / Альпийский зеленый- 256- Альпийский зеленый- Ростест";;;;;;;"Объем памяти:256;Цвет:Альпийский зеленый;Регион поставки:Ростест";;8A1VgjGna8vNunO84l5P;420406844251;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
997648588581;;;;"iPhone 13";"Apple iPhone 13, 512 ГБ, Альпийский Зеленый, Ростест";;;https://static.tildacdn.com/tild6235-3765-4635-b161-393337393638/image.png;;;;;;LKLiljcEmZvsYyRZ3piv;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
308944578631;;;;;"Apple iPhone 13, 512 ГБ, Альпийский Зеленый, Ростест / Альпийский зеленый- 512- Альпийский зеленый- Ростест";;;;;;;"Объем памяти:512;Цвет:Альпийский зеленый;Регион поставки:Ростест";;YcXa4FGbzjY3xj9s2cU6;997648588581;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
762160595701;;;;"iPhone 13 Pro";"Apple iPhone 13 Pro, 128 ГБ, Альпийский Зеленый, Ростест";;;https://static.tildacdn.com/tild3665-6139-4736-a635-656533366265/image.png;;;;;;eAL0OT52vgpZXkycZxV7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
899607140651;;;;;"Apple iPhone 13 Pro, 128 ГБ, Альпийский Зеленый, Ростест / Альпийский зеленый- 128- Альпийский зеленый- Ростест";;;;;;;"Объем памяти:128;Цвет:Альпийский зеленый;Регион поставки:Ростест";;IcAK1CgoVZMgC7EJLnRi;762160595701;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
660839661781;;;;"iPhone 13 Pro";"Apple iPhone 13 Pro, 256 ГБ, Альпийский Зеленый, Ростест";;;https://static.tildacdn.com/tild3665-6139-4736-a635-656533366265/image.png;;;;;;HtY0UahGXNAgK98osFJZ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
401143768481;;;;;"Apple iPhone 13 Pro, 256 ГБ, Альпийский Зеленый, Ростест / Альпийский зеленый- 256 ГБ- Альпийский зеленый- Ростест";;;;;;;"Объем памяти:256 ГБ;Цвет:Альпийский зеленый;Регион поставки:Ростест";;tIhpDoUMLm0iydRIiAeL;660839661781;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
361196705271;;;;"iPhone 13 Pro";"Apple iPhone 13 Pro, 512 ГБ, Альпийский Зеленый, Ростест";;;https://static.tildacdn.com/tild3665-6139-4736-a635-656533366265/image.png;;;;;;5YhxDjecjmUHcDbUkhEh;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
558498269851;;;;;"Apple iPhone 13 Pro, 512 ГБ, Альпийский Зеленый, Ростест / Альпийский зеленый- 512 ГБ- Альпийский зеленый- Ростест";;;;;;;"Объем памяти:512 ГБ;Цвет:Альпийский зеленый;Регион поставки:Ростест";;jfom2Xf10EVIA8a75zMy;361196705271;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
257186314671;;;;"iPhone 13 Pro";"Apple iPhone 13 Pro, 1 ТБ, Альпийский Зеленый, Ростест";;;https://static.tildacdn.com/tild3665-6139-4736-a635-656533366265/image.png;;;;;;oBZIUlz2EXy45oMCRCbP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
574703045061;;;;;"Apple iPhone 13 Pro, 1 ТБ, Альпийский Зеленый, Ростест / Альпийский зеленый- 1 ТБ- Альпийский зеленый- Ростест";;;;;;;"Объем памяти:1 ТБ;Цвет:Альпийский зеленый;Регион поставки:Ростест";;CifzlOHIfBiBaUyPDnET;257186314671;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
589997847271;;;;"iPhone 13 Pro";"Apple iPhone 13 Pro Max, 256 ГБ, Альпийский Зеленый, Ростест";;;https://static.tildacdn.com/tild3665-6139-4736-a635-656533366265/image.png;;;;;;Lc9OmLEmGhjteiBOzthu;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
141473657291;;;;;"Apple iPhone 13 Pro Max, 256 ГБ, Альпийский Зеленый, Ростест / Альпийский зеленый- 256 ГБ- Альпийский зеленый- Ростест";;;;;;;"Объем памяти:256 ГБ;Цвет:Альпийский зеленый;Регион поставки:Ростест";;RRleGXO9sFOomU9Eha9k;589997847271;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
849338304211;;;;"iPhone 13 Pro";"Apple iPhone 13 Pro Max, 512 ГБ, Альпийский Зеленый, Ростест";;;https://static.tildacdn.com/tild3665-6139-4736-a635-656533366265/image.png;;;;;;UXdPidmlBlGRDXfIuGbx;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
616871780491;;;;;"Apple iPhone 13 Pro Max, 512 ГБ, Альпийский Зеленый, Ростест / Альпийский зеленый- 512 ГБ- Альпийский зеленый- Ростест";;;;;;;"Объем памяти:512 ГБ;Цвет:Альпийский зеленый;Регион поставки:Ростест";;tiT1GEyUrRyIVFjbp8mY;849338304211;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
400608430351;;;;"iPhone 13 Pro";"Apple iPhone 13 Pro Max, 1 ТБ, Альпийский Зеленый, Ростест";;;https://static.tildacdn.com/tild3665-6139-4736-a635-656533366265/image.png;;;;;;OhJNGkc44UMJhK2V7Ept;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
213352628651;;;;;"Apple iPhone 13 Pro Max, 1 ТБ, Альпийский Зеленый, Ростест / Альпийский зеленый- 1 ТБ- Альпийский зеленый- Ростест";;;;;;;"Объем памяти:1 ТБ;Цвет:Альпийский зеленый;Регион поставки:Ростест";;DFAttAD9sUgRyDdIEsNb;400608430351;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
812366283711;;;;"iPhone 13";"Apple iPhone 13 mini, 128 ГБ, Альпийский Зеленый, Ростест";;;https://static.tildacdn.com/tild3431-3137-4535-b263-663533643062/iphone_13_mini_verde.jpg;;;;;;jJxkYUzogfjoDjot6FCf;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
860871597441;;;;;"Apple iPhone 13 mini, 128 ГБ, Альпийский Зеленый, Ростест / Альпийский зеленый- 128 ГБ- Альпийский зеленый- Ростест";;;;;;;"Объем памяти:128 ГБ;Цвет:Альпийский зеленый;Регион поставки:Ростест";;BmJYRmYBxsXHOco62Iav;812366283711;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
766347313211;;;;"iPhone 13";"Apple iPhone 13 mini, 256 ГБ, Альпийский Зеленый, Ростест";;;https://static.tildacdn.com/tild3431-3137-4535-b263-663533643062/iphone_13_mini_verde.jpg;;;;;;PJTfT0JN2Ot2ofDO583G;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
656527953311;;;;;"Apple iPhone 13 mini, 256 ГБ, Альпийский Зеленый, Ростест / Альпийский зеленый- 256 ГБ- Альпийский зеленый- Ростест";;;;;;;"Объем памяти:256 ГБ;Цвет:Альпийский зеленый;Регион поставки:Ростест";;mACfj4Mif3NzxxY56fGD;766347313211;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
899707829091;;;;"iPhone 13";"Apple iPhone 13 mini, 512 ГБ, Альпийский Зеленый, Ростест";;;https://static.tildacdn.com/tild3431-3137-4535-b263-663533643062/iphone_13_mini_verde.jpg;;;;;;TdjuyADkf1OhLPakvF5Z;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
282526728211;;;;;"Apple iPhone 13 mini, 512 ГБ, Альпийский Зеленый, Ростест / Альпийский зеленый- 512 ГБ- Альпийский зеленый- Ростест";;;;;;;"Объем памяти:512 ГБ;Цвет:Альпийский зеленый;Регион поставки:Ростест";;YbHmk4OlLDJgj6kd27jY;899707829091;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
739885516461;;;;"iPad Mini";"iPad mini (2021) Wi-Fi + Cellular 64 ГБ, Фиолетовый, Ростест";;;https://static.tildacdn.com/tild6332-6434-4662-b239-306362623763/image.png;;;;;;J25XtcJjY3OnBRjruv9f;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
279660090691;;702;;;"iPad mini (2021) Wi-Fi + Cellular 64 ГБ, Фиолетовый, Ростест / Фиолетовыйкосмос- Ростест- Фиолетовыйкосмос- 64 ГБ";;;;;;;"Регион поставки:Ростест;Цвет:Фиолетовыйкосмос;Объем памяти:64 ГБ";;jfEVa7mdznjOh9l7PFmm;739885516461;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
494909231821;;;;"iPad Mini";"iPad mini (2021) Wi-Fi + Cellular 64 ГБ, Фиолетовый, Америка";;;https://static.tildacdn.com/tild6332-6434-4662-b239-306362623763/image.png;;;;;;r6C7GSZNfgMlAlviEJpp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
374447726521;;702;;;"iPad mini (2021) Wi-Fi + Cellular 64 ГБ, Фиолетовый, Америка / Фиолетовыйкосмос- Америка- Фиолетовыйкосмос- 64 ГБ";;;;;;;"Регион поставки:Америка;Цвет:Фиолетовыйкосмос;Объем памяти:64 ГБ";;o53kBX0DsgorAjMdlkzi;494909231821;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
285400846391;;;;"iPad Mini";"iPad mini (2021) Wi-Fi + Cellular 64 ГБ, Серый космос, Ростест";;;https://static.tildacdn.com/tild3564-3664-4334-a162-333662333536/image.png;;;;;;4M9ocP9sPhrgUXaF7caR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
724695406601;;;;;"iPad mini (2021) Wi-Fi + Cellular 64 ГБ, Серый космос, Ростест- Ростест- Серый космос- 64 ГБ";;;;;;;"Регион поставки:Ростест;Цвет:Серый космос;Объем памяти:64 ГБ";;uGeFYybb0pXVk71zg59R;285400846391;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
760853599411;;;;"iPad Mini";"iPad mini (2021) Wi-Fi + Cellular 64 ГБ, Серый космос, Америка";;;https://static.tildacdn.com/tild3564-3664-4334-a162-333662333536/image.png;;;;;;xgxui6JpFDnrzAiVSbLt;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
930995815571;;;;;"iPad mini (2021) Wi-Fi + Cellular 64 ГБ, Серый космос, Америка- Америка- Серый космос- 64 ГБ";;;;;;;"Регион поставки:Америка;Цвет:Серый космос;Объем памяти:64 ГБ";;gJNnjsz89psdsRi6Ph1I;760853599411;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
179880303061;;;;"iPad Mini";"iPad mini (2021) Wi-Fi + Cellular 256 ГБ, Фиолетовый, Ростест";;;https://static.tildacdn.com/tild6332-6434-4662-b239-306362623763/image.png;;;;;;NkISDC6aZrH1yXK8En66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
369868396661;;702;;;"iPad mini (2021) Wi-Fi + Cellular 256 ГБ, Фиолетовый, Ростест / Фиолетовыйкосмос- Ростест- Фиолетовыйкосмос- 256 ГБ";;;;;;;"Регион поставки:Ростест;Цвет:Фиолетовыйкосмос;Объем памяти:256 ГБ";;r2n3Lp0dBoODKAzHxFtF;179880303061;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
717510619771;;;;"iPad Mini";"iPad mini (2021) Wi-Fi + Cellular 256 ГБ, Фиолетовый, Америка";;;https://static.tildacdn.com/tild6332-6434-4662-b239-306362623763/image.png;;;;;;bErTbRS9bjSVyzApRToH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
985609599061;;702;;;"iPad mini (2021) Wi-Fi + Cellular 256 ГБ, Фиолетовый, Америка / Фиолетовыйкосмос- Америка- Фиолетовыйкосмос- 256 ГБ";;;;;;;"Регион поставки:Америка;Цвет:Фиолетовыйкосмос;Объем памяти:256 ГБ";;F4njtXaNjmS1hYGtLBn1;717510619771;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
304120477931;;;;"iPad Mini";"iPad mini (2021) Wi-Fi + Cellular 256 ГБ, Серый космос, Ростест";;;https://static.tildacdn.com/tild3564-3664-4334-a162-333662333536/image.png;;;;;;6T3n699xj24e8Hv1It17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
368065986871;;;;;"iPad mini (2021) Wi-Fi + Cellular 256 ГБ, Серый космос, Ростест- Ростест- Серый космос- 256 ГБ";;;;;;;"Регион поставки:Ростест;Цвет:Серый космос;Объем памяти:256 ГБ";;zvjZuUHPebCJfB3yL6Ov;304120477931;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
173917065761;;;;"iPad Mini";"iPad mini (2021) Wi-Fi + Cellular 256 ГБ, Серый космос, Америка";;;https://static.tildacdn.com/tild3564-3664-4334-a162-333662333536/image.png;;;;;;SmxIXTV6Taso0T7cIfcT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
223445433811;;;;;"iPad mini (2021) Wi-Fi + Cellular 256 ГБ, Серый космос, Америка- Америка- Серый космос- 256 ГБ";;;;;;;"Регион поставки:Америка;Цвет:Серый космос;Объем памяти:256 ГБ";;Ts7MaraKKtnNJb7NtZ0v;173917065761;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
